timestamp,benchmark,configName,example,version,iteration,rows,columns,phase,label,beforeGcJsHeapUsedMb,afterGcJsHeapUsedMb,gcReclaimedMb,renderedRows,renderedCells,nodes,documents,jsEventListeners,url
"2026-06-21T13:19:57.208Z","rows","rows-10x8","v8/virtualized-rows","v8",1,10,8,"initial","v8/virtualized-rows 10x8",2.96,2.13,0.83,10,80,230,1,166,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:19:57.602Z","rows","rows-10x8","v8/virtualized-rows","v8",1,10,8,"instant-middle-scroll","v8/virtualized-rows 10x8",3.15,2.88,0.28,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:19:57.984Z","rows","rows-10x8","v8/virtualized-rows","v8",1,10,8,"instant-end-scroll","v8/virtualized-rows 10x8",3.1,2.93,0.17,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:19:58.943Z","rows","rows-10x8","v8/virtualized-rows","v8",1,10,8,"smooth-middle-scroll","v8/virtualized-rows 10x8",3.91,3.16,0.75,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:19:59.651Z","rows","rows-10x8","v8/virtualized-rows","v8",1,10,8,"smooth-end-scroll","v8/virtualized-rows 10x8",3.76,3.17,0.59,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:19:59.968Z","rows","rows-10x8","v8/virtualized-rows","v8",2,10,8,"initial","v8/virtualized-rows 10x8",2.96,2.13,0.83,10,80,230,1,166,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:00.361Z","rows","rows-10x8","v8/virtualized-rows","v8",2,10,8,"instant-middle-scroll","v8/virtualized-rows 10x8",3.15,2.88,0.28,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:00.743Z","rows","rows-10x8","v8/virtualized-rows","v8",2,10,8,"instant-end-scroll","v8/virtualized-rows 10x8",3.1,2.93,0.17,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:01.710Z","rows","rows-10x8","v8/virtualized-rows","v8",2,10,8,"smooth-middle-scroll","v8/virtualized-rows 10x8",3.92,3.16,0.76,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:02.410Z","rows","rows-10x8","v8/virtualized-rows","v8",2,10,8,"smooth-end-scroll","v8/virtualized-rows 10x8",3.75,3.17,0.59,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:02.718Z","rows","rows-10x8","v8/virtualized-rows","v8",3,10,8,"initial","v8/virtualized-rows 10x8",2.96,2.13,0.83,10,80,230,1,166,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:03.110Z","rows","rows-10x8","v8/virtualized-rows","v8",3,10,8,"instant-middle-scroll","v8/virtualized-rows 10x8",3.15,2.88,0.28,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:03.484Z","rows","rows-10x8","v8/virtualized-rows","v8",3,10,8,"instant-end-scroll","v8/virtualized-rows 10x8",3.1,2.93,0.17,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:04.443Z","rows","rows-10x8","v8/virtualized-rows","v8",3,10,8,"smooth-middle-scroll","v8/virtualized-rows 10x8",3.92,3.16,0.75,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:05.142Z","rows","rows-10x8","v8/virtualized-rows","v8",3,10,8,"smooth-end-scroll","v8/virtualized-rows 10x8",3.75,3.17,0.58,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:05.451Z","rows","rows-10x8","v8/virtualized-rows","v8",4,10,8,"initial","v8/virtualized-rows 10x8",2.96,2.13,0.83,10,80,230,1,166,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:05.834Z","rows","rows-10x8","v8/virtualized-rows","v8",4,10,8,"instant-middle-scroll","v8/virtualized-rows 10x8",3.15,2.88,0.28,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:06.210Z","rows","rows-10x8","v8/virtualized-rows","v8",4,10,8,"instant-end-scroll","v8/virtualized-rows 10x8",3.1,2.93,0.17,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:07.174Z","rows","rows-10x8","v8/virtualized-rows","v8",4,10,8,"smooth-middle-scroll","v8/virtualized-rows 10x8",3.91,3.16,0.75,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:07.867Z","rows","rows-10x8","v8/virtualized-rows","v8",4,10,8,"smooth-end-scroll","v8/virtualized-rows 10x8",3.76,3.17,0.59,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:08.176Z","rows","rows-10x8","v8/virtualized-rows","v8",5,10,8,"initial","v8/virtualized-rows 10x8",2.96,2.13,0.83,10,80,230,1,166,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:08.569Z","rows","rows-10x8","v8/virtualized-rows","v8",5,10,8,"instant-middle-scroll","v8/virtualized-rows 10x8",3.15,2.88,0.28,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:08.943Z","rows","rows-10x8","v8/virtualized-rows","v8",5,10,8,"instant-end-scroll","v8/virtualized-rows 10x8",3.1,2.93,0.17,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:09.904Z","rows","rows-10x8","v8/virtualized-rows","v8",5,10,8,"smooth-middle-scroll","v8/virtualized-rows 10x8",3.91,3.16,0.75,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:10.617Z","rows","rows-10x8","v8/virtualized-rows","v8",5,10,8,"smooth-end-scroll","v8/virtualized-rows 10x8",3.78,3.17,0.61,10,80,232,1,179,"http://127.0.0.1:41730/?rows=10&columns=8&overscan=5"
"2026-06-21T13:20:10.917Z","rows","rows-1000x8","v8/virtualized-rows","v8",1,1000,8,"initial","v8/virtualized-rows 1000x8",5.84,5.16,0.68,31,248,587,1,166,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:11.308Z","rows","rows-1000x8","v8/virtualized-rows","v8",1,1000,8,"instant-middle-scroll","v8/virtualized-rows 1000x8",6.67,6.32,0.34,37,296,691,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:11.691Z","rows","rows-1000x8","v8/virtualized-rows","v8",1,1000,8,"instant-end-scroll","v8/virtualized-rows 1000x8",7.15,6.46,0.69,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:12.675Z","rows","rows-1000x8","v8/virtualized-rows","v8",1,1000,8,"smooth-middle-scroll","v8/virtualized-rows 1000x8",10.52,8.99,1.53,37,296,691,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:13.393Z","rows","rows-1000x8","v8/virtualized-rows","v8",1,1000,8,"smooth-end-scroll","v8/virtualized-rows 1000x8",12.56,11.16,1.4,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:13.701Z","rows","rows-1000x8","v8/virtualized-rows","v8",2,1000,8,"initial","v8/virtualized-rows 1000x8",5.84,5.16,0.69,31,248,587,1,166,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:14.100Z","rows","rows-1000x8","v8/virtualized-rows","v8",2,1000,8,"instant-middle-scroll","v8/virtualized-rows 1000x8",6.67,6.32,0.35,37,296,691,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:14.484Z","rows","rows-1000x8","v8/virtualized-rows","v8",2,1000,8,"instant-end-scroll","v8/virtualized-rows 1000x8",7.15,6.46,0.69,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:15.474Z","rows","rows-1000x8","v8/virtualized-rows","v8",2,1000,8,"smooth-middle-scroll","v8/virtualized-rows 1000x8",9.2,9,0.2,37,296,691,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:16.194Z","rows","rows-1000x8","v8/virtualized-rows","v8",2,1000,8,"smooth-end-scroll","v8/virtualized-rows 1000x8",12.67,11.16,1.52,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:16.505Z","rows","rows-1000x8","v8/virtualized-rows","v8",3,1000,8,"initial","v8/virtualized-rows 1000x8",5.81,5.16,0.65,31,248,587,1,166,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:16.903Z","rows","rows-1000x8","v8/virtualized-rows","v8",3,1000,8,"instant-middle-scroll","v8/virtualized-rows 1000x8",6.68,6.32,0.36,37,296,691,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:17.280Z","rows","rows-1000x8","v8/virtualized-rows","v8",3,1000,8,"instant-end-scroll","v8/virtualized-rows 1000x8",7.15,6.46,0.69,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:18.266Z","rows","rows-1000x8","v8/virtualized-rows","v8",3,1000,8,"smooth-middle-scroll","v8/virtualized-rows 1000x8",9.2,9,0.2,37,296,691,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:18.993Z","rows","rows-1000x8","v8/virtualized-rows","v8",3,1000,8,"smooth-end-scroll","v8/virtualized-rows 1000x8",12.67,11.16,1.52,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:19.287Z","rows","rows-1000x8","v8/virtualized-rows","v8",4,1000,8,"initial","v8/virtualized-rows 1000x8",5.83,5.16,0.67,31,248,587,1,166,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:19.674Z","rows","rows-1000x8","v8/virtualized-rows","v8",4,1000,8,"instant-middle-scroll","v8/virtualized-rows 1000x8",6.68,6.32,0.35,37,296,691,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:20.054Z","rows","rows-1000x8","v8/virtualized-rows","v8",4,1000,8,"instant-end-scroll","v8/virtualized-rows 1000x8",7.15,6.46,0.69,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:21.034Z","rows","rows-1000x8","v8/virtualized-rows","v8",4,1000,8,"smooth-middle-scroll","v8/virtualized-rows 1000x8",9.99,9,0.99,37,296,691,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:21.748Z","rows","rows-1000x8","v8/virtualized-rows","v8",4,1000,8,"smooth-end-scroll","v8/virtualized-rows 1000x8",11.62,11.15,0.47,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:22.047Z","rows","rows-1000x8","v8/virtualized-rows","v8",5,1000,8,"initial","v8/virtualized-rows 1000x8",5.84,5.16,0.68,31,248,587,1,166,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:22.440Z","rows","rows-1000x8","v8/virtualized-rows","v8",5,1000,8,"instant-middle-scroll","v8/virtualized-rows 1000x8",6.67,6.32,0.35,37,296,691,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:22.825Z","rows","rows-1000x8","v8/virtualized-rows","v8",5,1000,8,"instant-end-scroll","v8/virtualized-rows 1000x8",7.15,6.46,0.69,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:23.795Z","rows","rows-1000x8","v8/virtualized-rows","v8",5,1000,8,"smooth-middle-scroll","v8/virtualized-rows 1000x8",9.2,9,0.2,37,296,691,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:24.526Z","rows","rows-1000x8","v8/virtualized-rows","v8",5,1000,8,"smooth-end-scroll","v8/virtualized-rows 1000x8",12.44,11.16,1.29,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000&columns=8&overscan=5"
"2026-06-21T13:20:25.111Z","rows","rows-100000x8","v8/virtualized-rows","v8",1,100000,8,"initial","v8/virtualized-rows 100000x8",278.24,273.42,4.83,31,248,587,1,166,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:25.598Z","rows","rows-100000x8","v8/virtualized-rows","v8",1,100000,8,"instant-middle-scroll","v8/virtualized-rows 100000x8",274.93,274.58,0.35,37,296,691,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:26.076Z","rows","rows-100000x8","v8/virtualized-rows","v8",1,100000,8,"instant-end-scroll","v8/virtualized-rows 100000x8",275.41,274.71,0.69,30,240,572,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:27.186Z","rows","rows-100000x8","v8/virtualized-rows","v8",1,100000,8,"smooth-middle-scroll","v8/virtualized-rows 100000x8",287.7,281.99,5.71,37,296,691,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:28.066Z","rows","rows-100000x8","v8/virtualized-rows","v8",1,100000,8,"smooth-end-scroll","v8/virtualized-rows 100000x8",293.52,288.84,4.69,30,240,572,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:28.660Z","rows","rows-100000x8","v8/virtualized-rows","v8",2,100000,8,"initial","v8/virtualized-rows 100000x8",278.35,273.42,4.93,31,248,587,1,166,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:29.147Z","rows","rows-100000x8","v8/virtualized-rows","v8",2,100000,8,"instant-middle-scroll","v8/virtualized-rows 100000x8",274.94,274.58,0.36,37,296,691,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:29.636Z","rows","rows-100000x8","v8/virtualized-rows","v8",2,100000,8,"instant-end-scroll","v8/virtualized-rows 100000x8",275.41,274.72,0.69,30,240,572,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:30.799Z","rows","rows-100000x8","v8/virtualized-rows","v8",2,100000,8,"smooth-middle-scroll","v8/virtualized-rows 100000x8",288.06,281.99,6.06,37,296,691,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:31.649Z","rows","rows-100000x8","v8/virtualized-rows","v8",2,100000,8,"smooth-end-scroll","v8/virtualized-rows 100000x8",294.5,288.84,5.66,30,240,572,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:32.221Z","rows","rows-100000x8","v8/virtualized-rows","v8",3,100000,8,"initial","v8/virtualized-rows 100000x8",278.26,273.42,4.85,31,248,587,1,166,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:32.705Z","rows","rows-100000x8","v8/virtualized-rows","v8",3,100000,8,"instant-middle-scroll","v8/virtualized-rows 100000x8",274.93,274.58,0.35,37,296,691,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:33.189Z","rows","rows-100000x8","v8/virtualized-rows","v8",3,100000,8,"instant-end-scroll","v8/virtualized-rows 100000x8",275.41,274.71,0.69,30,240,572,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:34.299Z","rows","rows-100000x8","v8/virtualized-rows","v8",3,100000,8,"smooth-middle-scroll","v8/virtualized-rows 100000x8",287.86,281.99,5.87,37,296,691,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:35.156Z","rows","rows-100000x8","v8/virtualized-rows","v8",3,100000,8,"smooth-end-scroll","v8/virtualized-rows 100000x8",294.46,288.84,5.63,30,240,572,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:35.755Z","rows","rows-100000x8","v8/virtualized-rows","v8",4,100000,8,"initial","v8/virtualized-rows 100000x8",278.22,273.41,4.81,31,248,587,1,166,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:36.249Z","rows","rows-100000x8","v8/virtualized-rows","v8",4,100000,8,"instant-middle-scroll","v8/virtualized-rows 100000x8",274.92,274.58,0.35,37,296,691,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:36.733Z","rows","rows-100000x8","v8/virtualized-rows","v8",4,100000,8,"instant-end-scroll","v8/virtualized-rows 100000x8",275.41,274.71,0.69,30,240,572,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:37.893Z","rows","rows-100000x8","v8/virtualized-rows","v8",4,100000,8,"smooth-middle-scroll","v8/virtualized-rows 100000x8",287.53,281.99,5.54,37,296,691,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:38.744Z","rows","rows-100000x8","v8/virtualized-rows","v8",4,100000,8,"smooth-end-scroll","v8/virtualized-rows 100000x8",294.47,288.84,5.64,30,240,572,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:39.323Z","rows","rows-100000x8","v8/virtualized-rows","v8",5,100000,8,"initial","v8/virtualized-rows 100000x8",278.28,273.42,4.86,31,248,587,1,166,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:39.814Z","rows","rows-100000x8","v8/virtualized-rows","v8",5,100000,8,"instant-middle-scroll","v8/virtualized-rows 100000x8",274.94,274.58,0.36,37,296,691,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:40.298Z","rows","rows-100000x8","v8/virtualized-rows","v8",5,100000,8,"instant-end-scroll","v8/virtualized-rows 100000x8",275.41,274.72,0.69,30,240,572,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:41.466Z","rows","rows-100000x8","v8/virtualized-rows","v8",5,100000,8,"smooth-middle-scroll","v8/virtualized-rows 100000x8",287.48,281.99,5.49,37,296,691,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:42.317Z","rows","rows-100000x8","v8/virtualized-rows","v8",5,100000,8,"smooth-end-scroll","v8/virtualized-rows 100000x8",294.46,288.84,5.63,30,240,572,1,179,"http://127.0.0.1:41730/?rows=100000&columns=8&overscan=5"
"2026-06-21T13:20:44.875Z","rows","rows-1000000x8","v8/virtualized-rows","v8",1,1000000,8,"initial","v8/virtualized-rows 1000000x8",2730.04,2714.32,15.71,31,248,587,1,166,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:20:46.168Z","rows","rows-1000000x8","v8/virtualized-rows","v8",1,1000000,8,"instant-middle-scroll","v8/virtualized-rows 1000000x8",2715.84,2715.49,0.36,37,296,691,1,179,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:20:47.483Z","rows","rows-1000000x8","v8/virtualized-rows","v8",1,1000000,8,"instant-end-scroll","v8/virtualized-rows 1000000x8",2716.32,2715.62,0.69,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:20:48.512Z","rows","rows-1000000x8","v8/virtualized-rows","v8",1,1000000,8,"smooth-scroll-skipped","v8/virtualized-rows 1000000x8",2715.64,2715.63,0.02,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:20:51.037Z","rows","rows-1000000x8","v8/virtualized-rows","v8",2,1000000,8,"initial","v8/virtualized-rows 1000000x8",2730.86,2714.32,16.54,31,248,587,1,166,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:20:52.424Z","rows","rows-1000000x8","v8/virtualized-rows","v8",2,1000000,8,"instant-middle-scroll","v8/virtualized-rows 1000000x8",2715.86,2715.49,0.38,37,296,691,1,179,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:20:53.790Z","rows","rows-1000000x8","v8/virtualized-rows","v8",2,1000000,8,"instant-end-scroll","v8/virtualized-rows 1000000x8",2716.32,2715.63,0.69,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:20:54.822Z","rows","rows-1000000x8","v8/virtualized-rows","v8",2,1000000,8,"smooth-scroll-skipped","v8/virtualized-rows 1000000x8",2715.64,2715.63,0.02,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:20:58.004Z","rows","rows-1000000x8","v8/virtualized-rows","v8",3,1000000,8,"initial","v8/virtualized-rows 1000000x8",2730.42,2714.33,16.09,31,248,587,1,166,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:20:59.314Z","rows","rows-1000000x8","v8/virtualized-rows","v8",3,1000000,8,"instant-middle-scroll","v8/virtualized-rows 1000000x8",2715.85,2715.49,0.37,37,296,691,1,179,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:21:00.592Z","rows","rows-1000000x8","v8/virtualized-rows","v8",3,1000000,8,"instant-end-scroll","v8/virtualized-rows 1000000x8",2716.32,2715.63,0.69,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:21:01.620Z","rows","rows-1000000x8","v8/virtualized-rows","v8",3,1000000,8,"smooth-scroll-skipped","v8/virtualized-rows 1000000x8",2715.64,2715.63,0.02,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:21:04.726Z","rows","rows-1000000x8","v8/virtualized-rows","v8",4,1000000,8,"initial","v8/virtualized-rows 1000000x8",2729.19,2714.32,14.87,31,248,587,1,166,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:21:06.044Z","rows","rows-1000000x8","v8/virtualized-rows","v8",4,1000000,8,"instant-middle-scroll","v8/virtualized-rows 1000000x8",2715.84,2715.49,0.35,37,296,691,1,179,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:21:07.329Z","rows","rows-1000000x8","v8/virtualized-rows","v8",4,1000000,8,"instant-end-scroll","v8/virtualized-rows 1000000x8",2716.32,2715.62,0.69,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:21:08.350Z","rows","rows-1000000x8","v8/virtualized-rows","v8",4,1000000,8,"smooth-scroll-skipped","v8/virtualized-rows 1000000x8",2715.64,2715.63,0.02,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:21:11.015Z","rows","rows-1000000x8","v8/virtualized-rows","v8",5,1000000,8,"initial","v8/virtualized-rows 1000000x8",2730.85,2714.32,16.52,31,248,587,1,166,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:21:12.295Z","rows","rows-1000000x8","v8/virtualized-rows","v8",5,1000000,8,"instant-middle-scroll","v8/virtualized-rows 1000000x8",2715.83,2715.49,0.35,37,296,691,1,179,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:21:13.570Z","rows","rows-1000000x8","v8/virtualized-rows","v8",5,1000000,8,"instant-end-scroll","v8/virtualized-rows 1000000x8",2716.32,2715.62,0.69,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:21:14.564Z","rows","rows-1000000x8","v8/virtualized-rows","v8",5,1000000,8,"smooth-scroll-skipped","v8/virtualized-rows 1000000x8",2715.64,2715.63,0.02,30,240,572,1,179,"http://127.0.0.1:41730/?rows=1000000&columns=8&overscan=5"
"2026-06-21T13:21:15.638Z","rows","rows-10x8","v9/virtualized-rows","v9",1,10,8,"initial","v9/virtualized-rows 10x8",2.93,2.1,0.83,10,80,230,1,166,"http://127.0.0.1:41731/?rows=10&columns=8&overscan=5"
"2026-06-21T13:21:16.030Z","rows","rows-10x8","v9/virtualized-rows","v9",1,10,8,"instant-middle-scroll","v9/virtualized-rows 10x8",3.14,2.87,0.27,10,80,232,1,179,"http://127.0.0.1:41731/?rows=10&columns=8&overscan=5"
"2026-06-21T13:21:16.405Z","rows","rows-10x8","v9/virtualized-rows","v9",1,10,8,"instant-end-scroll","v9/virtualized-rows 10x8",3.09,2.92,0.16,10,80,232,1,179,"http://127.0.0.1:41731/?rows=10&columns=8&overscan=5"
"2026-06-21T13:21:17.374Z","rows","rows-10x8","v9/virtualized-rows","v9",1,10,8,"smooth-middle-scroll","v9/virtualized-rows 10x8",3.91,3.15,0.75,10,80,232,1,179,"http://127.0.0.1:41731/?rows=10&columns=8&overscan=5"
"2026-06-21T13:21:18.082Z","rows","rows-10x8","v9/virtualized-rows","v9",1,10,8,"smooth-end-scroll","v9/virtualized-rows 10x8",3.74,3.16,0.58,10,80,232,1,179,"http://127.0.0.1:41731/?rows=10&columns=8&overscan=5"
"2026-06-21T13:21:18.389Z","rows","rows-10x8","v9/virtualized-rows","v9",2,10,8,"initial","v9/virtualized-rows 10x8",2.93,2.1,0.83,10,80,230,1,166,"http://127.0.0.1:41731/?rows=10&columns=8&overscan=5"
"2026-06-21T13:21:18.781Z","rows","rows-10x8","v9/virtualized-rows","v9",2,10,8,"instant-middle-scroll","v9/virtualized-rows 10x8",3.14,2.87,0.27,10,80,232,1,179,"http://127.0.0.1:41731/?rows=10&columns=8&overscan=5"
"2026-06-21T13:21:19.164Z","rows","rows-10x8","v9/virtualized-rows","v9",2,10,8,"instant-end-scroll","v9/virtualized-rows 10x8",3.09,2.92,0.16,10,80,232,1,179,"http://127.0.0.1:41731/?rows=10&columns=8&overscan=5"
"2026-06-21T13:21:20.123Z","rows","rows-10x8","v9/virtualized-rows","v9",2,10,8,"smooth-middle-scroll","v9/virtualized-rows 10x8",3.9,3.15,0.74,10,80,232,1,179,"http://127.0.0.1:41731/?rows=10&columns=8&overscan=5"
"2026-06-21T13:21:20.824Z","rows","rows-10x8","v9/virtualized-rows","v9",2,10,8,"smooth-end-scroll","v9/virtualized-rows 10x8",3.76,3.16,0.6,10,80,232,1,179,"http://127.0.0.1:41731/?rows=10&columns=8&overscan=5"
"2026-06-21T13:21:21.137Z","rows","rows-10x8","v9/virtualized-rows","v9",3,10,8,"initial","v9/virtualized-rows 10x8",2.93,2.1,0.83,10,80,230,1,166,"http://127.0.0.1:41731/?rows=10&columns=8&overscan=5"
