timestamp,example,version,iteration,operation,scenario,direction,pipeline,rows,durationMs,outputRows,checksum,url
"2026-06-25T18:51:38.248Z","v9/aggregation-fns","v9",2,"aggregation","mean","","operation",30000,14.200000002980232,20,"0:group:group-0:49810:1500;10:group:group-10:50200:1500;19:group:group-19:49871.9:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:38.264Z","v9/aggregation-fns","v9",3,"aggregation","mean","","operation",30000,9.100000008940697,20,"0:group:group-0:49810:1500;10:group:group-10:50200:1500;19:group:group-19:49871.9:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:38.746Z","v9/aggregation-fns","v9",1,"aggregation","mean","","operation",300000,180.6000000089407,20,"0:group:group-0:49990:15000;10:group:group-10:50000:15000;19:group:group-19:49991.9:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:39.047Z","v9/aggregation-fns","v9",2,"aggregation","mean","","operation",300000,204.29999999701977,20,"0:group:group-0:49990:15000;10:group:group-10:50000:15000;19:group:group-19:49991.9:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:39.309Z","v9/aggregation-fns","v9",3,"aggregation","mean","","operation",300000,173.70000000298023,20,"0:group:group-0:49990:15000;10:group:group-10:50000:15000;19:group:group-19:49991.9:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:39.331Z","v9/aggregation-fns","v9",1,"aggregation","median","","operation",30000,15.599999994039536,20,"0:group:group-0:49950:1500;10:group:group-10:50170:1500;19:group:group-19:50001.9:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:39.352Z","v9/aggregation-fns","v9",2,"aggregation","median","","operation",30000,15.5,20,"0:group:group-0:49950:1500;10:group:group-10:50170:1500;19:group:group-19:50001.9:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:39.373Z","v9/aggregation-fns","v9",3,"aggregation","median","","operation",30000,15.300000011920929,20,"0:group:group-0:49950:1500;10:group:group-10:50170:1500;19:group:group-19:50001.9:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:39.641Z","v9/aggregation-fns","v9",1,"aggregation","median","","operation",300000,186,20,"0:group:group-0:49990:15000;10:group:group-10:50000:15000;19:group:group-19:49991.9:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:39.920Z","v9/aggregation-fns","v9",2,"aggregation","median","","operation",300000,193.19999998807907,20,"0:group:group-0:49990:15000;10:group:group-10:50000:15000;19:group:group-19:49991.9:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:40.190Z","v9/aggregation-fns","v9",3,"aggregation","median","","operation",300000,184.79999999701977,20,"0:group:group-0:49990:15000;10:group:group-10:50000:15000;19:group:group-19:49991.9:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:40.209Z","v9/aggregation-fns","v9",1,"aggregation","unique","","operation",30000,9.700000002980232,20,"0:group:group-0:[single|complicated|relationship]:1500;10:group:group-10:[relationship|single|complicated]:1500;19:group:group-19:[relationship|single|complicated]:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:40.228Z","v9/aggregation-fns","v9",2,"aggregation","unique","","operation",30000,13.299999997019768,20,"0:group:group-0:[single|complicated|relationship]:1500;10:group:group-10:[relationship|single|complicated]:1500;19:group:group-19:[relationship|single|complicated]:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:40.245Z","v9/aggregation-fns","v9",3,"aggregation","unique","","operation",30000,11.299999997019768,20,"0:group:group-0:[single|complicated|relationship]:1500;10:group:group-10:[relationship|single|complicated]:1500;19:group:group-19:[relationship|single|complicated]:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:40.528Z","v9/aggregation-fns","v9",1,"aggregation","unique","","operation",300000,198.20000000298023,20,"0:group:group-0:[single|complicated|relationship]:15000;10:group:group-10:[relationship|single|complicated]:15000;19:group:group-19:[relationship|single|complicated]:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:40.782Z","v9/aggregation-fns","v9",2,"aggregation","unique","","operation",300000,170.70000000298023,20,"0:group:group-0:[single|complicated|relationship]:15000;10:group:group-10:[relationship|single|complicated]:15000;19:group:group-19:[relationship|single|complicated]:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:41.033Z","v9/aggregation-fns","v9",3,"aggregation","unique","","operation",300000,164.59999999403954,20,"0:group:group-0:[single|complicated|relationship]:15000;10:group:group-10:[relationship|single|complicated]:15000;19:group:group-19:[relationship|single|complicated]:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:41.051Z","v9/aggregation-fns","v9",1,"aggregation","uniqueCount","","operation",30000,9.099999994039536,20,"0:group:group-0:3:1500;10:group:group-10:3:1500;19:group:group-19:3:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:41.069Z","v9/aggregation-fns","v9",2,"aggregation","uniqueCount","","operation",30000,8.700000002980232,20,"0:group:group-0:3:1500;10:group:group-10:3:1500;19:group:group-19:3:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:41.087Z","v9/aggregation-fns","v9",3,"aggregation","uniqueCount","","operation",30000,8.699999988079071,20,"0:group:group-0:3:1500;10:group:group-10:3:1500;19:group:group-19:3:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:41.347Z","v9/aggregation-fns","v9",1,"aggregation","uniqueCount","","operation",300000,175.29999999701977,20,"0:group:group-0:3:15000;10:group:group-10:3:15000;19:group:group-19:3:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:41.609Z","v9/aggregation-fns","v9",2,"aggregation","uniqueCount","","operation",300000,172.80000001192093,20,"0:group:group-0:3:15000;10:group:group-10:3:15000;19:group:group-19:3:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:41.869Z","v9/aggregation-fns","v9",3,"aggregation","uniqueCount","","operation",300000,173.70000000298023,20,"0:group:group-0:3:15000;10:group:group-10:3:15000;19:group:group-19:3:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:41.881Z","v9/aggregation-fns","v9",1,"aggregation","count","","operation",30000,5,20,"0:group:group-0:1500:1500;10:group:group-10:1500:1500;19:group:group-19:1500:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:41.895Z","v9/aggregation-fns","v9",2,"aggregation","count","","operation",30000,5.0999999940395355,20,"0:group:group-0:1500:1500;10:group:group-10:1500:1500;19:group:group-19:1500:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:41.910Z","v9/aggregation-fns","v9",3,"aggregation","count","","operation",30000,5.200000002980232,20,"0:group:group-0:1500:1500;10:group:group-10:1500:1500;19:group:group-19:1500:1500","http://127.0.0.1:41745"
"2026-06-25T18:51:42.421Z","v9/aggregation-fns","v9",1,"aggregation","count","","operation",300000,82.70000000298023,20,"0:group:group-0:15000:15000;10:group:group-10:15000:15000;19:group:group-19:15000:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:42.612Z","v9/aggregation-fns","v9",2,"aggregation","count","","operation",300000,95.5,20,"0:group:group-0:15000:15000;10:group:group-10:15000:15000;19:group:group-19:15000:15000","http://127.0.0.1:41745"
"2026-06-25T18:51:42.774Z","v9/aggregation-fns","v9",3,"aggregation","count","","operation",300000,78.70000000298023,20,"0:group:group-0:15000:15000;10:group:group-10:15000:15000;19:group:group-19:15000:15000","http://127.0.0.1:41745"
